flixbus,average_response_time,386,2330.79,500,2065.23,1000,1681.75,3000,1573.23,5000,1719.7,10000,2167.92,20000,3854.22,30000,7991.39
flixbus,response_time_p10,386,1467,500,1303,1000,1050,3000,1025,5000,1023,10000,1132,20000,1404,30000,2143
flixbus,response_time_p50,386,2460,500,2149,1000,1739,3000,1576,5000,1639,10000,1623,20000,2071,30000,2322
flixbus,response_time_p75,386,2773,500,2413,1000,2024,3000,1780,5000,1871,10000,1996,20000,2196,30000,4263
flixbus,response_time_p90,386,3130,500,2915,1000,2181,3000,1997,5000,2097,10000,2179,20000,3750,30000,5407
flixbus,average_connection_response_time,386,0.0696963810997985,500,0.062100064499425366,1000,0.05036726048368603,3000,0.047595949596055585,5000,0.05196928970073604,10000,0.06493865256956662,20000,0.11496161288711199,30000,0.23355556929526222
flixbus,connection_response_time_p90,386,0.07112739337803277,500,0.08199553825291982,1000,0.05210026844115089,3000,0.05005005005005005,5000,0.05467656872241954,10000,0.06464067278287462,20000,0.11329033973804933,30000,0.1811973955851993
flixbus,average_pages_fetched,386,232.71,500,163.79,1000,75.89,3000,24.67,5000,15.4,10000,8.42,20000,4.45,30000,2.92
flixbus,pages_fetched_p90,386,303,500,214,1000,98,3000,32,5000,20,10000,11,20000,6,30000,3
flixbus,average_bytes_transferred,386,37204013.99,500,37216588.96,1000,37458731.77,3000,38697758.6,5000,39726559.88,10000,41048318.4,20000,40628066.76,30000,38992535.76
flixbus,bytes_transferred_p90,386,48710756,500,48934783,1000,48529343,3000,49890144,5000,50713958,10000,54038851,20000,51613118,30000,39940580
flixbus,average_scanned_connections,386,33479.48,500,33479.48,1000,33479.48,3000,33479.48,5000,33479.48,10000,33479.48,20000,33479.48,30000,33479.48
flixbus,scanned_connections_p90,386,43995,500,43995,1000,43995,3000,43995,5000,43995,10000,43995,20000,43995,30000,43995
flixbus,scanned_connections_std_deviation,386,9286.415944248889,500,9286.415944248889,1000,9286.415944248889,3000,9286.415944248889,5000,9286.415944248889,10000,9286.415944248889,20000,9286.415944248889,30000,9286.415944248889